"item_id","location_id","_date"
"500-025906",14,"2022-01-01"
"500-048419",14,"2022-01-01"
"500-050579",14,"2022-01-01"
"500-021875",14,"2022-01-01"
"500-006797",14,"2022-01-01"
"500-003224",14,"2022-01-01"
"500-052784",14,"2022-01-01"
"500-066812",14,"2022-01-01"
"500-054096",14,"2022-01-01"
"500-045683",14,"2022-01-01"
"500-062961",14,"2022-01-01"
"500-046571",14,"2022-01-01"
"500-024809",14,"2022-01-01"
"500-061722",14,"2022-01-01"
"500-063143",14,"2022-01-01"
"500-026656",14,"2022-01-01"
"500-037043",14,"2022-01-01"
"500-031751",14,"2022-01-01"
"500-003264",14,"2022-01-01"
"500-001405",14,"2022-01-01"
"500-054519",14,"2022-01-01"
"500-032912",14,"2022-01-01"
"500-064382",14,"2022-01-01"
"500-018888",14,"2022-01-01"
"500-023779",14,"2022-01-01"
"500-062490",14,"2022-01-01"
"500-018539",14,"2022-01-01"
"500-042442",14,"2022-01-01"
"500-051436",14,"2022-01-01"
"500-040223",14,"2022-01-01"
"500-063103",14,"2022-01-01"
"500-065611",14,"2022-01-01"
"500-063324",14,"2022-01-01"
"500-053070",14,"2022-01-01"
"500-051611",14,"2022-01-01"
"500-049771",14,"2022-01-01"
"500-058164",14,"2022-01-01"
"500-052852",14,"2022-01-01"
"500-047285",14,"2022-01-01"
"500-041597",14,"2022-01-01"
"500-062378",14,"2022-01-01"
"500-028185",14,"2022-01-01"
"500-007130",14,"2022-01-01"
"500-038203",14,"2022-01-01"
"500-026471",14,"2022-01-01"
"500-020363",14,"2022-01-01"
"500-046756",14,"2022-01-01"
"500-008969",14,"2022-01-01"
"500-049731",14,"2022-01-01"
"500-065476",14,"2022-01-01"
"500-051651",14,"2022-01-01"
"500-063364",14,"2022-01-01"
"500-059906",14,"2022-01-01"
"500-060096",14,"2022-01-01"
"500-066784",14,"2022-01-01"
"500-041866",14,"2022-01-01"
"500-052812",14,"2022-01-01"
"500-062338",14,"2022-01-01"
"500-018291",14,"2022-01-01"
"500-046299",14,"2022-01-01"
"500-020323",14,"2022-01-01"
"500-001662",14,"2022-01-01"
"500-037224",14,"2022-01-01"
"500-019702",14,"2022-01-01"
"500-005711",14,"2022-01-01"
"500-059536",14,"2022-01-01"
"500-048323",14,"2022-01-01"
"500-052993",14,"2022-01-01"
"500-059887",14,"2022-01-01"
"500-041456",14,"2022-01-01"
"500-034598",14,"2022-01-01"
"500-052422",14,"2022-01-01"
"500-065846",14,"2022-01-01"
"500-067396",14,"2022-01-01"
"500-022972",14,"2022-01-01"
"500-029866",14,"2022-01-01"
"500-002411",14,"2022-01-01"
"500-009505",14,"2022-01-01"
"500-052462",14,"2022-01-01"
"500-060157",14,"2022-01-01"
"500-047304",14,"2022-01-01"
"500-066645",14,"2022-01-01"
"500-048363",14,"2022-01-01"
"500-033759",14,"2022-01-01"
"500-065806",14,"2022-01-01"
"500-029826",14,"2022-01-01"
"500-065078",14,"2022-01-01"
"500-033296",14,"2022-01-01"
"500-046358",14,"2022-01-01"
"500-038382",14,"2022-01-01"
"500-044888",14,"2022-01-01"
"500-022932",14,"2022-01-01"
"500-034017",14,"2022-01-01"
"500-030164",14,"2022-01-01"
"500-002451",14,"2022-01-01"
"500-006893",14,"2022-01-01"
"500-006705",14,"2022-01-01"
"500-034230",14,"2022-01-01"
"500-005946",14,"2022-01-01"
"500-053619",14,"2022-01-01"
"500-051806",14,"2022-01-01"
"500-065790",14,"2022-01-01"
"500-024479",14,"2022-01-01"
"500-063082",14,"2022-01-01"
"500-062511",14,"2022-01-01"
"500-041631",14,"2022-01-01"
"500-052645",14,"2022-01-01"
"500-043050",14,"2022-01-01"
"500-045742",14,"2022-01-01"
"500-009722",14,"2022-01-01"
"500-006745",14,"2022-01-01"
"500-051038",14,"2022-01-01"
"500-005906",14,"2022-01-01"
"500-042583",14,"2022-01-01"
"500-046941",14,"2022-01-01"
"500-051846",14,"2022-01-01"
"500-047163",14,"2022-01-01"
"500-045702",14,"2022-01-01"
"500-059711",14,"2022-01-01"
"500-041671",14,"2022-01-01"
"500-052605",14,"2022-01-01"
"500-062551",14,"2022-01-01"
"500-042807",14,"2022-01-01"
"500-051873",14,"2022-01-01"
"500-046974",14,"2022-01-01"
"500-037478",14,"2022-01-01"
"500-061696",14,"2022-01-01"
"500-014758",14,"2022-01-01"
"500-052630",14,"2022-01-01"
"500-043025",14,"2022-01-01"
"500-050051",14,"2022-01-01"
"500-059724",14,"2022-01-01"
"500-047156",14,"2022-01-01"
"500-047928",14,"2022-01-01"
"500-009717",14,"2022-01-01"
"500-025450",14,"2022-01-01"
"500-036424",14,"2022-01-01"
"500-002603",14,"2022-01-01"
"500-021523",14,"2022-01-01"
"500-032557",14,"2022-01-01"
"500-047499",14,"2022-01-01"
"500-003390",14,"2022-01-01"
"500-058778",14,"2022-01-01"
"500-063889",14,"2022-01-01"
"500-016947",14,"2022-01-01"
"500-019491",14,"2022-01-01"
"500-005482",14,"2022-01-01"
"500-061359",14,"2022-01-01"
"500-016179",14,"2022-01-01"
"500-046934",14,"2022-01-01"
"500-037438",14,"2022-01-01"
"500-035259",14,"2022-01-01"
"500-051833",14,"2022-01-01"
"500-054162",14,"2022-01-01"
"500-041604",14,"2022-01-01"
"500-009298",14,"2022-01-01"
"500-050011",14,"2022-01-01"
"500-052670",14,"2022-01-01"
"500-066198",14,"2022-01-01"
"500-042039",14,"2022-01-01"
"500-058738",14,"2022-01-01"
"500-007084",14,"2022-01-01"
"500-057578",14,"2022-01-01"
"500-015563",14,"2022-01-01"
"500-052198",14,"2022-01-01"
"500-025637",14,"2022-01-01"
"500-066670",14,"2022-01-01"
"500-048356",14,"2022-01-01"
"500-064011",14,"2022-01-01"
"500-047331",14,"2022-01-01"
"500-027828",14,"2022-01-01"
"500-041992",14,"2022-01-01"
"500-054345",14,"2022-01-01"
"500-043242",14,"2022-01-01"
"500-027599",14,"2022-01-01"
"500-019339",14,"2022-01-01"
"500-065833",14,"2022-01-01"
"500-063290",14,"2022-01-01"
"500-038678",14,"2022-01-01"
"500-029853",14,"2022-01-01"
"500-020297",14,"2022-01-01"
"500-009530",14,"2022-01-01"
"500-025677",14,"2022-01-01"
"500-017342",14,"2022-01-01"
"500-028071",14,"2022-01-01"
"500-027868",14,"2022-01-01"
"500-003478",14,"2022-01-01"
"500-020758",14,"2022-01-01"
"500-065873",14,"2022-01-01"
"500-038638",14,"2022-01-01"
"500-053184",14,"2022-01-01"
"500-042791",14,"2022-01-01"
"500-030090",14,"2022-01-01"
"500-048758",14,"2022-01-01"
"500-036782",14,"2022-01-01"
"500-011860",14,"2022-01-01"
"500-016750",14,"2022-01-01"
"500-037211",14,"2022-01-01"
"500-057908",14,"2022-01-01"
"500-041853",14,"2022-01-01"
"500-052827",14,"2022-01-01"
"500-043383",14,"2022-01-01"
"500-004778",14,"2022-01-01"
"500-059933",14,"2022-01-01"
"500-011820",14,"2022-01-01"
"500-006496",14,"2022-01-01"
"500-050678",14,"2022-01-01"
"500-015953",14,"2022-01-01"
"500-048718",14,"2022-01-01"
"500-009940",14,"2022-01-01"
"500-012663",14,"2022-01-01"
"500-035430",14,"2022-01-01"
"500-046723",14,"2022-01-01"
"500-065403",14,"2022-01-01"
"500-053045",14,"2022-01-01"
"500-042650",14,"2022-01-01"
"500-051624",14,"2022-01-01"
"500-006159",14,"2022-01-01"
"500-004738",14,"2022-01-01"
"500-062682",14,"2022-01-01"
"500-059973",14,"2022-01-01"
"500-050190",14,"2022-01-01"
"500-028658",14,"2022-01-01"
"500-011279",14,"2022-01-01"
"500-067045",14,"2022-01-01"
"500-037808",14,"2022-01-01"
"500-044365",14,"2022-01-01"
"500-063136",14,"2022-01-01"
"500-040216",14,"2022-01-01"
"500-012444",14,"2022-01-01"
"500-005543",14,"2022-01-01"
"500-029604",14,"2022-01-01"
"500-007322",14,"2022-01-01"
"500-038011",14,"2022-01-01"
"500-026663",14,"2022-01-01"
"500-034384",14,"2022-01-01"
"500-028397",14,"2022-01-01"
"500-045339",14,"2022-01-01"
"500-047558",14,"2022-01-01"
"500-032496",14,"2022-01-01"
"500-066596",14,"2022-01-01"
"500-032119",14,"2022-01-01"
"500-060284",14,"2022-01-01"
"500-066827",14,"2022-01-01"
"500-042437",14,"2022-01-01"
"500-051443",14,"2022-01-01"
"500-053222",14,"2022-01-01"
"500-061717",14,"2022-01-01"
"500-063176",14,"2022-01-01"
"500-057351",14,"2022-01-01"
"500-055530",14,"2022-01-01"
"500-058336",14,"2022-01-01"
"500-008305",14,"2022-01-01"
"500-005503",14,"2022-01-01"
"500-038051",14,"2022-01-01"
"500-001470",14,"2022-01-01"
"500-063908",14,"2022-01-01"
"500-066059",14,"2022-01-01"
"500-036814",14,"2022-01-01"
"500-015685",14,"2022-01-01"
"500-031677",14,"2022-01-01"
"500-010336",14,"2022-01-01"
"500-037165",14,"2022-01-01"
"500-029717",14,"2022-01-01"
"500-062079",14,"2022-01-01"
"500-032834",14,"2022-01-01"
"500-043889",14,"2022-01-01"
"500-023390",14,"2022-01-01"
"500-066974",14,"2022-01-01"
"500-036139",14,"2022-01-01"
"500-041696",14,"2022-01-01"
"500-065737",14,"2022-01-01"
"500-067156",14,"2022-01-01"
"500-053371",14,"2022-01-01"
"500-051510",14,"2022-01-01"
"500-007271",14,"2022-01-01"
"500-008216",14,"2022-01-01"
"500-046198",14,"2022-01-01"
"500-039960",14,"2022-01-01"
"500-004183",14,"2022-01-01"
"500-060658",14,"2022-01-01"
"500-062847",14,"2022-01-01"
"500-066934",14,"2022-01-01"
"500-049981",14,"2022-01-01"
"500-063065",14,"2022-01-01"
"500-061604",14,"2022-01-01"
"500-040345",14,"2022-01-01"
"500-067116",14,"2022-01-01"
"500-044236",14,"2022-01-01"
"500-057242",14,"2022-01-01"
"500-051777",14,"2022-01-01"
"500-053116",14,"2022-01-01"
"500-044011",14,"2022-01-01"
"500-046670",14,"2022-01-01"
"500-048384",14,"2022-01-01"
"500-002179",14,"2022-01-01"
"500-045582",14,"2022-01-01"
"500-052485",14,"2022-01-01"
"500-045833",14,"2022-01-01"
"500-056039",14,"2022-01-01"
"500-002907",14,"2022-01-01"
"500-011973",14,"2022-01-01"
"500-038365",14,"2022-01-01"
"500-031410",14,"2022-01-01"
"500-053968",14,"2022-01-01"
"500-065510",14,"2022-01-01"
"500-057025",14,"2022-01-01"
"500-046630",14,"2022-01-01"
"500-061463",14,"2022-01-01"
"500-053156",14,"2022-01-01"
"500-052974",14,"2022-01-01"
"500-064083",14,"2022-01-01"
"500-002139",14,"2022-01-01"
"500-011933",14,"2022-01-01"
"500-006585",14,"2022-01-01"
"500-017390",14,"2022-01-01"
"500-009853",14,"2022-01-01"
"500-015840",14,"2022-01-01"
"500-010111",14,"2022-01-01"
"500-007016",14,"2022-01-01"
"500-026557",14,"2022-01-01"
"500-053499",14,"2022-01-01"
"500-037342",14,"2022-01-01"
"500-022995",14,"2022-01-01"
"500-054256",14,"2022-01-01"
"500-045443",14,"2022-01-01"
"500-056437",14,"2022-01-01"
"500-041881",14,"2022-01-01"
"500-048245",14,"2022-01-01"
"500-064102",14,"2022-01-01"
"500-050325",14,"2022-01-01"
"500-065920",14,"2022-01-01"
"500-007458",14,"2022-01-01"
"500-063383",14,"2022-01-01"
"500-001685",14,"2022-01-01"
"500-023036",14,"2022-01-01"
"500-009463",14,"2022-01-01"
"500-034131",14,"2022-01-01"
"500-062650",14,"2022-01-01"
"500-041570",14,"2022-01-01"
"500-043311",14,"2022-01-01"
"500-059410",14,"2022-01-01"
"500-061813",14,"2022-01-01"
"500-058183",14,"2022-01-01"
"500-042682",14,"2022-01-01"
"500-065960",14,"2022-01-01"
"500-049259",14,"2022-01-01"
"500-053558",14,"2022-01-01"
"500-051339",14,"2022-01-01"
"500-037283",14,"2022-01-01"
"500-006444",14,"2022-01-01"
"500-039777",14,"2022-01-01"
"500-004225",14,"2022-01-01"
"500-009423",14,"2022-01-01"
"500-018236",14,"2022-01-01"
"500-034171",14,"2022-01-01"
"500-015981",14,"2022-01-01"
"500-002537",14,"2022-01-01"
"500-011543",14,"2022-01-01"
"500-041298",14,"2022-01-01"
"500-027322",14,"2022-01-01"
"500-028345",14,"2022-01-01"
"500-036886",14,"2022-01-01"
"500-043948",14,"2022-01-01"
"500-011764",14,"2022-01-01"
"500-012496",14,"2022-01-01"
"500-003283",14,"2022-01-01"
"500-044678",14,"2022-01-01"
"500-046019",14,"2022-01-01"
"500-019833",14,"2022-01-01"
"500-001953",14,"2022-01-01"
"500-033418",14,"2022-01-01"
"500-046867",14,"2022-01-01"
"500-055813",14,"2022-01-01"
"500-043136",14,"2022-01-01"
"500-041757",14,"2022-01-01"
"500-052723",14,"2022-01-01"
"500-062477",14,"2022-01-01"
"500-047045",14,"2022-01-01"
"500-064365",14,"2022-01-01"
"500-032404",14,"2022-01-01"
"500-046059",14,"2022-01-01"
"500-065379",14,"2022-01-01"
"500-051491",14,"2022-01-01"
"500-029359",14,"2022-01-01"
"500-041717",14,"2022-01-01"
"500-052763",14,"2022-01-01"
"500-014162",14,"2022-01-01"
"500-029430",14,"2022-01-01"
"500-053828",14,"2022-01-01"
"500-006934",14,"2022-01-01"
"500-006485",14,"2022-01-01"
"500-023578",14,"2022-01-01"
"500-059960",14,"2022-01-01"
"500-053056",14,"2022-01-01"
"500-026198",14,"2022-01-01"
"500-042643",14,"2022-01-01"
"500-051637",14,"2022-01-01"
"500-063302",14,"2022-01-01"
"500-061563",14,"2022-01-01"
"500-044151",14,"2022-01-01"
"500-001644",14,"2022-01-01"
"500-003025",14,"2022-01-01"
"500-033371",14,"2022-01-01"
"500-008131",14,"2022-01-01"
"500-021696",14,"2022-01-01"
"500-030083",14,"2022-01-01"
"500-043390",14,"2022-01-01"
"500-052585",14,"2022-01-01"
"500-059920",14,"2022-01-01"
"500-052834",14,"2022-01-01"
"500-045482",14,"2022-01-01"
"500-023538",14,"2022-01-01"
"500-002079",14,"2022-01-01"
"500-065450",14,"2022-01-01"
"500-058102",14,"2022-01-01"
"500-063342",14,"2022-01-01"
"500-007499",14,"2022-01-01"
"500-042603",14,"2022-01-01"
"500-044336",14,"2022-01-01"
"500-057342",14,"2022-01-01"
"500-055523",14,"2022-01-01"
"500-033499",14,"2022-01-01"
"500-065677",14,"2022-01-01"
"500-051450",14,"2022-01-01"
"500-053231",14,"2022-01-01"
"500-061704",14,"2022-01-01"
"500-066834",14,"2022-01-01"
"500-060297",14,"2022-01-01"
"500-015359",14,"2022-01-01"
"500-036079",14,"2022-01-01"
"500-062947",14,"2022-01-01"
"500-021900",14,"2022-01-01"
"500-036807",14,"2022-01-01"
"500-020122",14,"2022-01-01"
"500-010276",14,"2022-01-01"
"500-016564",14,"2022-01-01"
"500-063125",14,"2022-01-01"
"500-051410",14,"2022-01-01"
"500-040205",14,"2022-01-01"
"500-058365",14,"2022-01-01"
"500-067056",14,"2022-01-01"
"500-065637",14,"2022-01-01"
"500-044376",14,"2022-01-01"
"500-062907",14,"2022-01-01"
"500-034658",14,"2022-01-01"
"500-017578",14,"2022-01-01"
"500-015319",14,"2022-01-01"
"500-043989",14,"2022-01-01"
"500-025833",14,"2022-01-01"
"500-043438",14,"2022-01-01"
"500-034397",14,"2022-01-01"
"500-005550",14,"2022-01-01"
"500-038002",14,"2022-01-01"
"500-019543",14,"2022-01-01"
"500-033116",14,"2022-01-01"
"500-031777",14,"2022-01-01"
"500-041617",14,"2022-01-01"
"500-052663",14,"2022-01-01"
"500-062537",14,"2022-01-01"
"500-045764",14,"2022-01-01"
"500-017948",14,"2022-01-01"
"500-059777",14,"2022-01-01"
"500-046496",14,"2022-01-01"
"500-051820",14,"2022-01-01"
"500-051591",14,"2022-01-01"
"500-046927",14,"2022-01-01"
"500-065279",14,"2022-01-01"
"500-019973",14,"2022-01-01"
"500-001813",14,"2022-01-01"
"500-006723",14,"2022-01-01"
"500-015757",14,"2022-01-01"
"500-017136",14,"2022-01-01"
"500-032504",14,"2022-01-01"
"500-048122",14,"2022-01-01"
"500-064265",14,"2022-01-01"
"500-066404",14,"2022-01-01"
"500-041657",14,"2022-01-01"
"500-052623",14,"2022-01-01"
"500-046967",14,"2022-01-01"
"500-055913",14,"2022-01-01"
"500-031379",14,"2022-01-01"
"500-001853",14,"2022-01-01"
"500-005491",14,"2022-01-01"
"500-044778",14,"2022-01-01"
"500-065239",14,"2022-01-01"
"500-003383",14,"2022-01-01"
"500-067458",14,"2022-01-01"
"500-002610",14,"2022-01-01"
"500-036986",14,"2022-01-01"
"500-043848",14,"2022-01-01"
"500-006763",14,"2022-01-01"
"500-028245",14,"2022-01-01"
"500-021717",14,"2022-01-01"
"500-002437",14,"2022-01-01"
"500-025664",14,"2022-01-01"
"500-036610",14,"2022-01-01"
"500-028062",14,"2022-01-01"
"500-051239",14,"2022-01-01"
"500-029840",14,"2022-01-01"
"500-065860",14,"2022-01-01"
"500-061913",14,"2022-01-01"
"500-044090",14,"2022-01-01"
"500-066623",14,"2022-01-01"
"500-048305",14,"2022-01-01"
"500-064042",14,"2022-01-01"
"500-052404",14,"2022-01-01"
"500-060131",14,"2022-01-01"
"500-017311",14,"2022-01-01"
"500-015570",14,"2022-01-01"
"500-002477",14,"2022-01-01"
"500-011403",14,"2022-01-01"
"500-054699",14,"2022-01-01"
"500-023136",14,"2022-01-01"
"500-026867",14,"2022-01-01"
"500-051279",14,"2022-01-01"
"500-053418",14,"2022-01-01"
"500-061953",14,"2022-01-01"
"500-063283",14,"2022-01-01"
"500-007558",14,"2022-01-01"
"500-065820",14,"2022-01-01"
"500-062710",14,"2022-01-01"
"500-056886",14,"2022-01-01"
"500-043251",14,"2022-01-01"
"500-050225",14,"2022-01-01"
"500-041430",14,"2022-01-01"
"500-059550",14,"2022-01-01"
"500-066663",14,"2022-01-01"
"500-048345",14,"2022-01-01"
"500-041981",14,"2022-01-01"
"500-056537",14,"2022-01-01"
"500-042691",14,"2022-01-01"
"500-053084",14,"2022-01-01"
"500-065973",14,"2022-01-01"
"500-044183",14,"2022-01-01"
"500-020658",14,"2022-01-01"
"500-061800",14,"2022-01-01"
"500-048216",14,"2022-01-01"
"500-064151",14,"2022-01-01"
"500-041563",14,"2022-01-01"
"500-011550",14,"2022-01-01"
"500-002895",14,"2022-01-01"
"500-022847",14,"2022-01-01"
"500-057438",14,"2022-01-01"
"500-065482",14,"2022-01-01"
"500-022079",14,"2022-01-01"
"500-063390",14,"2022-01-01"
"500-003889",14,"2022-01-01"
"500-056995",14,"2022-01-01"
"500-041523",14,"2022-01-01"
"500-052557",14,"2022-01-01"
"500-047231",14,"2022-01-01"
"500-045450",14,"2022-01-01"
"500-056424",14,"2022-01-01"
"500-048256",14,"2022-01-01"
"500-064111",14,"2022-01-01"
"500-034122",14,"2022-01-01"
"500-004276",14,"2022-01-01"
"500-030051",14,"2022-01-01"
"500-002564",14,"2022-01-01"
"500-011510",14,"2022-01-01"
"500-055219",14,"2022-01-01"
"500-058638",14,"2022-01-01"
"500-006630",14,"2022-01-01"
"500-018042",14,"2022-01-01"
"500-025510",14,"2022-01-01"
"500-032417",14,"2022-01-01"
"500-030276",14,"2022-01-01"
"500-060245",14,"2022-01-01"
"500-062424",14,"2022-01-01"
"500-050111",14,"2022-01-01"
"500-041704",14,"2022-01-01"
"500-052770",14,"2022-01-01"
"500-064336",14,"2022-01-01"
"500-046585",14,"2022-01-01"
"500-057390",14,"2022-01-01"
"500-037889",14,"2022-01-01"
"500-051933",14,"2022-01-01"
"500-051482",14,"2022-01-01"
"500-055840",14,"2022-01-01"
"500-061259",14,"2022-01-01"
"500-063438",14,"2022-01-01"
"500-016847",14,"2022-01-01"
"500-036895",14,"2022-01-01"
"500-018002",14,"2022-01-01"
"500-009617",14,"2022-01-01"
"500-036524",14,"2022-01-01"
"500-021992",14,"2022-01-01"
"500-004011",14,"2022-01-01"
"500-028356",14,"2022-01-01"
"500-006670",14,"2022-01-01"
"500-045637",14,"2022-01-01"
"500-054022",14,"2022-01-01"
"500-048031",14,"2022-01-01"
"500-043125",14,"2022-01-01"
"500-052730",14,"2022-01-01"
"500-016039",14,"2022-01-01"
"500-061796",14,"2022-01-01"
"500-014658",14,"2022-01-01"
"500-049813",14,"2022-01-01"
"500-035319",14,"2022-01-01"
"500-018183",14,"2022-01-01"
"500-015785",14,"2022-01-01"
"500-045279",14,"2022-01-01"
"500-036914",14,"2022-01-01"
"500-064738",14,"2022-01-01"
"500-066159",14,"2022-01-01"
"500-039973",14,"2022-01-01"
"500-012504",14,"2022-01-01"
"500-010365",14,"2022-01-01"
"500-007262",14,"2022-01-01"
"500-040699",14,"2022-01-01"
"500-037948",14,"2022-01-01"
"500-063076",14,"2022-01-01"
"500-049992",14,"2022-01-01"
"500-035298",14,"2022-01-01"
"500-040356",14,"2022-01-01"
"500-066927",14,"2022-01-01"
"500-062854",14,"2022-01-01"
"500-064778",14,"2022-01-01"
"500-023383",14,"2022-01-01"
"500-028297",14,"2022-01-01"
"500-034284",14,"2022-01-01"
"500-021853",14,"2022-01-01"
"500-019450",14,"2022-01-01"
"500-061398",14,"2022-01-01"
"500-014256",14,"2022-01-01"
"500-029704",14,"2022-01-01"
"500-031664",14,"2022-01-01"
"500-016986",14,"2022-01-01"
"500-001530",14,"2022-01-01"
"500-010325",14,"2022-01-01"
"500-040316",14,"2022-01-01"
"500-063036",14,"2022-01-01"
"500-061657",14,"2022-01-01"
"500-065724",14,"2022-01-01"
"500-066967",14,"2022-01-01"
"500-050090",14,"2022-01-01"
"500-041685",14,"2022-01-01"
"500-041913",14,"2022-01-01"
"500-064090",14,"2022-01-01"
"500-059873",14,"2022-01-01"
"500-061470",14,"2022-01-01"
"500-003908",14,"2022-01-01"
"500-051724",14,"2022-01-01"
"500-065503",14,"2022-01-01"
"500-044042",14,"2022-01-01"
"500-020799",14,"2022-01-01"
"500-046623",14,"2022-01-01"
"500-005664",14,"2022-01-01"
"500-038336",14,"2022-01-01"
"500-019677",14,"2022-01-01"
"500-008062",14,"2022-01-01"
"500-029892",14,"2022-01-01"
"500-003176",14,"2022-01-01"
"500-010102",14,"2022-01-01"
"500-011491",14,"2022-01-01"
"500-048618",14,"2022-01-01"
"500-006827",14,"2022-01-01"
"500-017383",14,"2022-01-01"
"500-011920",14,"2022-01-01"
"500-059833",14,"2022-01-01"
"500-045820",14,"2022-01-01"
"500-027558",14,"2022-01-01"
"500-048397",14,"2022-01-01"
"500-052927",14,"2022-01-01"
"500-065543",14,"2022-01-01"
"500-040171",14,"2022-01-01"
"500-063251",14,"2022-01-01"
"500-031403",14,"2022-01-01"
"500-003136",14,"2022-01-01"
"500-010142",14,"2022-01-01"
"500-005624",14,"2022-01-01"
"500-016650",14,"2022-01-01"
"500-038376",14,"2022-01-01"
"500-002914",14,"2022-01-01"
"500-050738",14,"2022-01-01"
"500-036682",14,"2022-01-01"
"500-052159",14,"2022-01-01"
"500-030190",14,"2022-01-01"
"500-047095",14,"2022-01-01"
"500-034649",14,"2022-01-01"
"500-050192",14,"2022-01-01"
"500-042475",14,"2022-01-01"
"500-040214",14,"2022-01-01"
"500-053260",14,"2022-01-01"
"500-063134",14,"2022-01-01"
"500-067047",14,"2022-01-01"
"500-008347",14,"2022-01-01"
"500-001983",14,"2022-01-01"
"500-005541",14,"2022-01-01"
"500-029606",14,"2022-01-01"
"500-007320",14,"2022-01-01"
"500-031766",14,"2022-01-01"
"500-028395",14,"2022-01-01"
"500-062168",14,"2022-01-01"
"500-043429",14,"2022-01-01"
"500-066594",14,"2022-01-01"
"500-042984",14,"2022-01-01"
"500-061715",14,"2022-01-01"
"500-063174",14,"2022-01-01"
"500-042435",14,"2022-01-01"
"500-051441",14,"2022-01-01"
"500-033939",14,"2022-01-01"
"500-055883",14,"2022-01-01"
"500-031726",14,"2022-01-01"
"500-005501",14,"2022-01-01"
"500-016575",14,"2022-01-01"
"500-008307",14,"2022-01-01"
"500-027195",14,"2022-01-01"
"500-036780",14,"2022-01-01"
"500-015911",14,"2022-01-01"
"500-056128",14,"2022-01-01"
"500-053879",14,"2022-01-01"
"500-001655",14,"2022-01-01"
"500-037213",14,"2022-01-01"
"500-038274",14,"2022-01-01"
"500-057174",14,"2022-01-01"
"500-007939",14,"2022-01-01"
"500-059931",14,"2022-01-01"
"500-041851",14,"2022-01-01"
"500-056168",14,"2022-01-01"
"500-009942",14,"2022-01-01"
"500-011593",14,"2022-01-01"
"500-006494",14,"2022-01-01"
"500-038234",14,"2022-01-01"
"500-035432",14,"2022-01-01"
"500-053588",14,"2022-01-01"
"500-053839",14,"2022-01-01"
"500-035983",14,"2022-01-01"
"500-063313",14,"2022-01-01"
"500-040033",14,"2022-01-01"
"500-051626",14,"2022-01-01"
"500-049746",14,"2022-01-01"
"500-065401",14,"2022-01-01"
"500-058153",14,"2022-01-01"
"500-046721",14,"2022-01-01"
"500-052865",14,"2022-01-01"
"500-062680",14,"2022-01-01"
"500-029811",14,"2022-01-01"
"500-007086",14,"2022-01-01"
"500-018367",14,"2022-01-01"
"500-036641",14,"2022-01-01"
"500-054688",14,"2022-01-01"
"500-011412",14,"2022-01-01"
"500-050234",14,"2022-01-01"
"500-041421",14,"2022-01-01"
"500-062701",14,"2022-01-01"
"500-041990",14,"2022-01-01"
"500-054347",14,"2022-01-01"
"500-059541",14,"2022-01-01"
"500-066672",14,"2022-01-01"
"500-065580",14,"2022-01-01"
"500-007549",14,"2022-01-01"
"500-065831",14,"2022-01-01"
"500-031931",14,"2022-01-01"
"500-035842",14,"2022-01-01"
"500-031480",14,"2022-01-01"
"500-002426",14,"2022-01-01"
"500-032772",14,"2022-01-01"
"500-009532",14,"2022-01-01"
"500-025675",14,"2022-01-01"
"500-052415",14,"2022-01-01"
"500-053186",14,"2022-01-01"
"500-042793",14,"2022-01-01"
"500-065871",14,"2022-01-01"
"500-044081",14,"2022-01-01"
"500-061694",14,"2022-01-01"
"500-046976",14,"2022-01-01"
"500-055902",14,"2022-01-01"
"500-012048",14,"2022-01-01"
"500-010629",14,"2022-01-01"
"500-031368",14,"2022-01-01"
"500-042805",14,"2022-01-01"
"500-047154",14,"2022-01-01"
"500-048133",14,"2022-01-01"
"500-064274",14,"2022-01-01"
"500-052632",14,"2022-01-01"
"500-043027",14,"2022-01-01"
"500-002601",14,"2022-01-01"
"500-001842",14,"2022-01-01"
"500-016945",14,"2022-01-01"
"500-067449",14,"2022-01-01"
"500-031328",14,"2022-01-01"
"500-057292",14,"2022-01-01"
"500-040395",14,"2022-01-01"
"500-046936",14,"2022-01-01"
"500-015289",14,"2022-01-01"
"500-041606",14,"2022-01-01"
"500-048173",14,"2022-01-01"
"500-054160",14,"2022-01-01"
"500-027273",14,"2022-01-01"
"500-034207",14,"2022-01-01"
"500-021561",14,"2022-01-01"
"500-019962",14,"2022-01-01"
"500-033086",14,"2022-01-01"
"500-001802",14,"2022-01-01"
"500-002712",14,"2022-01-01"
"500-011766",14,"2022-01-01"
"500-032446",14,"2022-01-01"
"500-004000",14,"2022-01-01"
"500-028347",14,"2022-01-01"
"500-036535",14,"2022-01-01"
"500-047839",14,"2022-01-01"
"500-012925",14,"2022-01-01"
"500-014386",14,"2022-01-01"
"500-005822",14,"2022-01-01"
"500-012494",14,"2022-01-01"
"500-046865",14,"2022-01-01"
"500-055811",14,"2022-01-01"
"500-049802",14,"2022-01-01"
"500-067095",14,"2022-01-01"
"500-059635",14,"2022-01-01"
"500-048020",14,"2022-01-01"
"500-064367",14,"2022-01-01"
"500-045626",14,"2022-01-01"
"500-032189",14,"2022-01-01"
"500-060214",14,"2022-01-01"
"500-062475",14,"2022-01-01"
"500-043134",14,"2022-01-01"
"500-034314",14,"2022-01-01"
"500-009646",14,"2022-01-01"
